Customer ID: 7590-VHVEG, Churn Probability: 0.8182032476788748
Customer ID: 4450-MDZFX, Churn Probability: 0.15164919865731774
Customer ID: 6701-DHKWQ, Churn Probability: 0.0459513442576586
Customer ID: 7554-AKDQF, Churn Probability: 0.6778671977590157
Customer ID: 0794-YVSGE, Churn Probability: 0.0028824057754769775
Customer ID: 5423-BHIXO, Churn Probability: 0.5746785572418384
Customer ID: 6908-VVYHM, Churn Probability: 0.6391989433571376
Customer ID: 2959-EEXWB, Churn Probability: 0.1727075485446547
Customer ID: 1839-UMACK, Churn Probability: 0.09546483262292338
Customer ID: 3030-YDNRM, Churn Probability: 0.8475110169518825
Customer ID: 7321-KKSDU, Churn Probability: 0.011374966384798953
Customer ID: 3402-XRIUO, Churn Probability: 0.4575810635352028
Customer ID: 8286-AFUYI, Churn Probability: 0.6473152095961878
Customer ID: 8356-WUAOJ, Churn Probability: 0.8332646058923759
Customer ID: 8058-DMYRU, Churn Probability: 0.6805621664581518
Customer ID: 9350-ZXYJC, Churn Probability: 0.15748026168774676
Customer ID: 8958-JPTRR, Churn Probability: 0.07070815254364013
Customer ID: 6959-GQEGV, Churn Probability: 0.5269004629965197
Customer ID: 3173-WSSUE, Churn Probability: 0.0026717033615419753
Customer ID: 1265-HVPZB, Churn Probability: 0.10544205521494128
Customer ID: 4115-UMJFQ, Churn Probability: 0.09162791078571347
Customer ID: 7369-TRPFD, Churn Probability: 0.15151452461761258
Customer ID: 1098-KFQEC, Churn Probability: 0.005009673250625491
Customer ID: 7190-XHTWJ, Churn Probability: 0.08181990932982641
Customer ID: 3537-RYBHH, Churn Probability: 0.32299934174152817
Customer ID: 5296-BFCYD, Churn Probability: 0.011032091513338718
Customer ID: 9359-JANWS, Churn Probability: 0.025460207459378558
Customer ID: 3279-DYZQM, Churn Probability: 0.002878202760854497
Customer ID: 0523-VNGTF, Churn Probability: 0.3882452933269038
Customer ID: 9575-IWCAZ, Churn Probability: 0.26930196991318023
Customer ID: 7105-MXJLL, Churn Probability: 0.4168700637195812
Customer ID: 7064-FRRSW, Churn Probability: 0.6073332348673209
Customer ID: 7940-UQQUG, Churn Probability: 0.10749241037017128
Customer ID: 3961-SXAXY, Churn Probability: 0.7482719334523462
Customer ID: 7010-BRBUU, Churn Probability: 0.002619809853201643
Customer ID: 3566-HJGPK, Churn Probability: 0.740255074447499
Customer ID: 3062-ICYZQ, Churn Probability: 0.2919930066168197
Customer ID: 9938-PRCVK, Churn Probability: 0.010212356806637138
Customer ID: 0973-KYVNF, Churn Probability: 0.04927984227092261
Customer ID: 5129-HHMZC, Churn Probability: 0.0878311903023951
Customer ID: 9637-CDTKZ, Churn Probability: 0.12466083047191069
Customer ID: 3946-JEWRQ, Churn Probability: 0.5451919232012498
Customer ID: 7873-CVMAW, Churn Probability: 0.034840597392799114
Customer ID: 0463-WZZKO, Churn Probability: 0.4813024328606536
Customer ID: 4524-QCSSM, Churn Probability: 0.4825420589821061
Customer ID: 5832-EXGTT, Churn Probability: 0.2224131721043607
Customer ID: 2039-JONDJ, Churn Probability: 0.19369509785081954
Customer ID: 7217-JYHOQ, Churn Probability: 0.17087322923767614
Customer ID: 6695-FRVEC, Churn Probability: 0.03770666810917918
Customer ID: 9894-QMIMJ, Churn Probability: 0.3052050238391545
Customer ID: 8069-YQQAJ, Churn Probability: 0.610195864999287
Customer ID: 1636-NTNCO, Churn Probability: 0.7809026425966632
Customer ID: 3466-WAESX, Churn Probability: 0.319229156532532
Customer ID: 9281-PKKZE, Churn Probability: 0.6193475415317103
Customer ID: 3638-VBZTA, Churn Probability: 0.06227055976306837
Customer ID: 7459-IMVYU, Churn Probability: 0.2816689677339412
Customer ID: 8563-OYMQY, Churn Probability: 0.7673123294816118
Customer ID: 0754-EEBDC, Churn Probability: 0.03962562054541011
Customer ID: 5777-ZPQNC, Churn Probability: 0.26037886451264486
Customer ID: 1951-IEYXM, Churn Probability: 0.058125529367880936
Customer ID: 3318-NMQXL, Churn Probability: 0.9133479959813664
Customer ID: 1022-RKXDR, Churn Probability: 0.10270870190108557
Customer ID: 2361-FJWNO, Churn Probability: 0.11386804630446218
Customer ID: 2272-UOINI, Churn Probability: 0.7111093741675275
Customer ID: 8232-UTFOZ, Churn Probability: 0.009501771430363069
Customer ID: 3750-YHRYO, Churn Probability: 0.25874921343114937
Customer ID: 6637-KYRCV, Churn Probability: 0.4842897048090303
Customer ID: 5668-MEISB, Churn Probability: 0.017633186260928
Customer ID: 0129-QMPDR, Churn Probability: 0.1060276342815706
Customer ID: 7188-CBBBA, Churn Probability: 0.4110311589298609
Customer ID: 5356-CSVSQ, Churn Probability: 0.7164458286832074
Customer ID: 3221-CJMSG, Churn Probability: 0.4597409401758665
Customer ID: 3219-JQRSL, Churn Probability: 0.045696107485244025
Customer ID: 2801-NISEI, Churn Probability: 0.3864816447092107
Customer ID: 4623-ZKHLY, Churn Probability: 0.38034431775938665
Customer ID: 6732-VAILE, Churn Probability: 0.08676633864113129
Customer ID: 8201-AAXCB, Churn Probability: 0.3167749749428835
Customer ID: 7696-CFTAT, Churn Probability: 0.0114633863815094
Customer ID: 1845-CSBRZ, Churn Probability: 0.4482253667860637
Customer ID: 2123-VSCOT, Churn Probability: 0.10325100952590512
Customer ID: 2018-QKYGT, Churn Probability: 0.7220015675336374
Customer ID: 2792-VPPET, Churn Probability: 0.5972005481312951
Customer ID: 7409-JURKQ, Churn Probability: 0.48205731487759845
Customer ID: 3247-MHJKM, Churn Probability: 0.4422074641072114
Customer ID: 1964-SVLEA, Churn Probability: 0.19772827410499785
Customer ID: 7297-DVYGA, Churn Probability: 0.0720121275050456
Customer ID: 2239-CGBUZ, Churn Probability: 0.12959653458634704
Customer ID: 0854-UYHZD, Churn Probability: 0.029127027563808475
Customer ID: 7243-LCGGZ, Churn Probability: 0.4524818315283524
Customer ID: 8267-KFGYD, Churn Probability: 0.21524564631604212
Customer ID: 4890-VMUAV, Churn Probability: 0.08024892347844832
Customer ID: 9261-WDCAF, Churn Probability: 0.7094244849791372
Customer ID: 3764-MNMOI, Churn Probability: 0.02301495334897176
Customer ID: 7442-YGZFK, Churn Probability: 0.7141115817019112
Customer ID: 8229-BUJHX, Churn Probability: 0.0031708247518027373
Customer ID: 7449-HVPIV, Churn Probability: 0.26887318339795174
Customer ID: 5504-WSIUR, Churn Probability: 0.20308422882971794
Customer ID: 8466-PZBLH, Churn Probability: 0.030686225894842746
Customer ID: 8735-IJJEG, Churn Probability: 0.5694741802952286
Customer ID: 0564-MUUQK, Churn Probability: 0.46867868520294187
Customer ID: 0701-RFGFI, Churn Probability: 0.4126466975482441
Customer ID: 0019-EFAEP, Churn Probability: 0.11472213285861102
Customer ID: 5619-PTMIK, Churn Probability: 0.3347429189273218
Customer ID: 3737-XBQDD, Churn Probability: 0.7035201767659804
Customer ID: 5882-CMAZQ, Churn Probability: 0.32776725162554365
Customer ID: 5846-QFDFI, Churn Probability: 0.1997681394204403
Customer ID: 4445-KWOKW, Churn Probability: 0.17871672849975118
Customer ID: 3511-APPBJ, Churn Probability: 0.5413411791951309
Customer ID: 7967-HYCDE, Churn Probability: 0.7408659551993241
Customer ID: 2430-RRYUW, Churn Probability: 0.07926922021368779
Customer ID: 3723-BFBGR, Churn Probability: 0.4419024517142538
Customer ID: 5447-WZAFP, Churn Probability: 0.4741130690100488
Customer ID: 5110-CHOPY, Churn Probability: 0.07728444849942856
Customer ID: 4425-OWHWB, Churn Probability: 0.1849431378715451
Customer ID: 7892-QVYKW, Churn Probability: 0.5033070147389681
Customer ID: 9675-ICXCT, Churn Probability: 0.08694944549124538
Customer ID: 4703-MQYKT, Churn Probability: 0.06697927711627834
Customer ID: 5692-ICXLW, Churn Probability: 0.7894239695496912
Customer ID: 0602-DDUML, Churn Probability: 0.057434332956454434
Customer ID: 2208-MPXIO, Churn Probability: 0.012239378290812876
Customer ID: 1960-UYCNN, Churn Probability: 0.8641949707965069
Customer ID: 3190-FZATL, Churn Probability: 0.10285054336797561
Customer ID: 7336-RLLRH, Churn Probability: 0.2919143960749825
Customer ID: 7710-JSYOA, Churn Probability: 0.042331108340960134
Customer ID: 9885-MFVSU, Churn Probability: 0.10174020770211091
Customer ID: 0607-MVMGC, Churn Probability: 0.2868506644582298
Customer ID: 3365-SAIGS, Churn Probability: 0.8345023287600455
Customer ID: 8022-BECSI, Churn Probability: 0.13723884014428578
Customer ID: 9993-LHIEB, Churn Probability: 0.037356729899822354
Customer ID: 0266-CLZKZ, Churn Probability: 0.06456006116976357
Customer ID: 7020-OZKXZ, Churn Probability: 0.7211225484050783
Customer ID: 3977-QCRSL, Churn Probability: 0.41168279202395236
Customer ID: 0017-DINOC, Churn Probability: 0.03171404808018921
Customer ID: 7639-OPLNG, Churn Probability: 0.05099086545234875
Customer ID: 1492-QGCLU, Churn Probability: 0.13159002786312302
Customer ID: 7328-OWMOM, Churn Probability: 0.09310344630362896
Customer ID: 4418-LZMSV, Churn Probability: 0.2127428856498382
Customer ID: 5155-AZQPB, Churn Probability: 0.1937088306783242
Customer ID: 1087-GRUYI, Churn Probability: 0.04389761063060015
Customer ID: 2546-KZAAT, Churn Probability: 0.24786543838426622
Customer ID: 0181-RITDD, Churn Probability: 0.03239951143656355
Customer ID: 5989-PGKJB, Churn Probability: 0.8467063464728997
Customer ID: 8272-ONJLV, Churn Probability: 0.7308989978546888
Customer ID: 1488-PBLJN, Churn Probability: 0.04312906909456747
Customer ID: 0308-GIQJT, Churn Probability: 0.25987844702881285
Customer ID: 3778-FOAQW, Churn Probability: 0.1548262250843746
Customer ID: 4452-ROHMO, Churn Probability: 0.08721685799513192
Customer ID: 3090-LETTY, Churn Probability: 0.2245296969028767
Customer ID: 5349-AZPEW, Churn Probability: 0.3373667813577138
Customer ID: 9720-JJJOR, Churn Probability: 0.2085157976328169
Customer ID: 8100-HZZLJ, Churn Probability: 0.1676824119090386
Customer ID: 8775-ERLNB, Churn Probability: 0.8597064391109109
Customer ID: 8309-IEYJD, Churn Probability: 0.8413146639676988
Customer ID: 7398-HPYZQ, Churn Probability: 0.050202731560857874
Customer ID: 3546-GHEAE, Churn Probability: 0.1095086891884861
Customer ID: 7361-YPXFS, Churn Probability: 0.3934117602791723
Customer ID: 6557-BZXLQ, Churn Probability: 0.7617034536541262
Customer ID: 2550-QHZGP, Churn Probability: 0.22215406823542813
Customer ID: 7519-JTWQH, Churn Probability: 0.18207601417714334
Customer ID: 2538-OIMXF, Churn Probability: 0.3290734013776411
Customer ID: 8543-MSDMF, Churn Probability: 0.7935249839902032
Customer ID: 1170-SASML, Churn Probability: 0.4558858855103995
Customer ID: 4872-JCVCA, Churn Probability: 0.02654431185011393
Customer ID: 5346-BZCHP, Churn Probability: 0.003112179494424055
Customer ID: 2038-LLMLM, Churn Probability: 0.7228303249187635
Customer ID: 1216-BGTSP, Churn Probability: 0.5371660625494088
Customer ID: 4138-NAXED, Churn Probability: 0.43157195831303635
Customer ID: 0744-BIKKF, Churn Probability: 0.038955648593520624
Customer ID: 7483-IQWIB, Churn Probability: 0.4586709579439989
Customer ID: 5248-KWLAR, Churn Probability: 0.06555038564539052
Customer ID: 7996-MHXLW, Churn Probability: 0.01646462592852678
Customer ID: 7833-PKIHD, Churn Probability: 0.2264804335947454
Customer ID: 7061-OVMIM, Churn Probability: 0.13035369849925368
Customer ID: 5153-RTHKF, Churn Probability: 0.7120604061817493
Customer ID: 1852-QSWCD, Churn Probability: 0.005491367029735283
Customer ID: 4832-VRBMR, Churn Probability: 0.47141069113768513
Customer ID: 9079-LWTFD, Churn Probability: 0.3641189684195703
Customer ID: 3392-EHMNK, Churn Probability: 0.02621018495931104
Customer ID: 5986-WWXDV, Churn Probability: 0.07750170962206532
Customer ID: 3061-BCKYI, Churn Probability: 0.31907832841657424
Customer ID: 7901-TBKJX, Churn Probability: 0.7437655639712113
Customer ID: 7228-PAQPD, Churn Probability: 0.3392707728191336
Customer ID: 7746-QYVCO, Churn Probability: 0.35664657186713866
Customer ID: 5804-HYIEZ, Churn Probability: 0.2673396675647546
Customer ID: 9919-FZDED, Churn Probability: 0.07540727247405946
Customer ID: 5934-TSSAU, Churn Probability: 0.39372915008399795
Customer ID: 3486-KHMLI, Churn Probability: 0.08057240478402558
Customer ID: 6784-XYJAE, Churn Probability: 0.2907881228639488
Customer ID: 3933-DQPWX, Churn Probability: 0.038731648504493184
Customer ID: 6661-EIPZC, Churn Probability: 0.0845411432156891
Customer ID: 8957-THMOA, Churn Probability: 0.004997808336389758
Customer ID: 2251-PYLPB, Churn Probability: 0.03003710350987305
Customer ID: 5555-RNPGT, Churn Probability: 0.10695408940128025
Customer ID: 1057-FOGLZ, Churn Probability: 0.2953711518297452
Customer ID: 8087-LGYHQ, Churn Probability: 0.8974631115513432
Customer ID: 4137-BTIKL, Churn Probability: 0.7339231271878921
Customer ID: 2190-BCXEC, Churn Probability: 0.5531586877210283
Customer ID: 6227-FBDXH, Churn Probability: 0.3555770381209875
Customer ID: 2911-WDXMV, Churn Probability: 0.3838983089851752
Customer ID: 7206-PQBBZ, Churn Probability: 0.8671029407397174
Customer ID: 4547-FZJWE, Churn Probability: 0.1223028789083215
Customer ID: 7422-WNBTY, Churn Probability: 0.8041720065807199
Customer ID: 0842-IWYCP, Churn Probability: 0.3097003770873
Customer ID: 3521-HTQTV, Churn Probability: 0.04521725938916
Customer ID: 3744-ZBHON, Churn Probability: 0.5173877060492166
Customer ID: 3373-DIUUN, Churn Probability: 0.014650797212177536
Customer ID: 8383-SGHJU, Churn Probability: 0.18612702711361317
Customer ID: 7607-QKKTJ, Churn Probability: 0.17892436338724116
Customer ID: 7707-PYBBH, Churn Probability: 0.26457723332008626
Customer ID: 8984-HPEMB, Churn Probability: 0.18005265681685315
Customer ID: 4139-DETXS, Churn Probability: 0.03468762338043792
Customer ID: 9779-DPNEJ, Churn Probability: 0.5887915081973927
Customer ID: 9805-FILKB, Churn Probability: 0.09604841279510258
Customer ID: 5793-YOLJN, Churn Probability: 0.005702373289253761
Customer ID: 0673-IGUQO, Churn Probability: 0.44152965694267987
Customer ID: 4123-FCVCB, Churn Probability: 0.5383522006406625
Customer ID: 8819-IMISP, Churn Probability: 0.7219897561734943
Customer ID: 8311-UEUAB, Churn Probability: 0.13360476570327703
Customer ID: 5858-EAFCZ, Churn Probability: 0.6650886916381783
Customer ID: 1163-ONYEY, Churn Probability: 0.13468766989643305
Customer ID: 5656-MJEFC, Churn Probability: 0.056232548585673656
Customer ID: 6082-OQFBA, Churn Probability: 0.1544189572163098
Customer ID: 8974-OVACP, Churn Probability: 0.44786620877831496
Customer ID: 4010-YLMVT, Churn Probability: 0.5279176728430517
Customer ID: 1379-FRVEB, Churn Probability: 0.5667153540356208
Customer ID: 8612-GXIDD, Churn Probability: 0.042840591125955424
Customer ID: 6288-CHQJB, Churn Probability: 0.05995668913533791
Customer ID: 8160-HOWOX, Churn Probability: 0.8475965274228187
Customer ID: 6648-INWPS, Churn Probability: 0.15280141111771484
Customer ID: 4223-BKEOR, Churn Probability: 0.2962638965682946
Customer ID: 4079-VTGLK, Churn Probability: 0.32812534613359473
Customer ID: 1763-WQFUK, Churn Probability: 0.6602331957561146
Customer ID: 1391-UBDAR, Churn Probability: 0.7786217267470809
Customer ID: 8894-JVDCV, Churn Probability: 0.267971839150978
Customer ID: 2023-VQFDL, Churn Probability: 0.3632032463863472
Customer ID: 1345-GKDZZ, Churn Probability: 0.13618960154675022
Customer ID: 2014-MKGMH, Churn Probability: 0.6331080660684753
Customer ID: 5628-FCGYG, Churn Probability: 0.8349366297649944
Customer ID: 2560-WBWXF, Churn Probability: 0.01667439526343093
Customer ID: 0248-IPDFW, Churn Probability: 0.8062182157553399
Customer ID: 7978-DKUQH, Churn Probability: 0.8015896264583705
Customer ID: 4335-UPJSI, Churn Probability: 0.015856349729897273
Customer ID: 1784-EZDKJ, Churn Probability: 0.5542419112647944
Customer ID: 9297-FVVDH, Churn Probability: 0.13837150374114718
Customer ID: 8007-YYPWD, Churn Probability: 0.09095700840872176
Customer ID: 7101-HRBLJ, Churn Probability: 0.06546509046017354
Customer ID: 6635-CPNUN, Churn Probability: 0.6674320109756268
Customer ID: 5453-YBTWV, Churn Probability: 0.022961168247952312
Customer ID: 5039-LZRQT, Churn Probability: 0.19089229331314828
Customer ID: 2931-VUVJN, Churn Probability: 0.28197899712433216
Customer ID: 6418-PIQSP, Churn Probability: 0.062033521587358205
Customer ID: 8220-OCUFY, Churn Probability: 0.3211292733829045
Customer ID: 3995-WFCSM, Churn Probability: 0.7833297228740342
Customer ID: 1895-QTKDO, Churn Probability: 0.645128714361772
Customer ID: 2038-OEQZH, Churn Probability: 0.8494695580947326
Customer ID: 1178-PZGAB, Churn Probability: 0.14189223262236014
Customer ID: 2626-VEEWG, Churn Probability: 0.004186568391681649
Customer ID: 2878-RMWXY, Churn Probability: 0.13053444053410335
Customer ID: 1657-DYMBM, Churn Probability: 0.021234383107215635
Customer ID: 7311-MQJCH, Churn Probability: 0.31527167501649805
Customer ID: 7375-WMVMT, Churn Probability: 0.1325681650947119
Customer ID: 1136-XGEQU, Churn Probability: 0.2804754432683442
Customer ID: 2530-FMFXO, Churn Probability: 0.111249710844584
Customer ID: 6844-DZKRF, Churn Probability: 0.6418696318460921
Customer ID: 5970-GHJAW, Churn Probability: 0.00681273134978631
Customer ID: 8879-XUAHX, Churn Probability: 0.2057763605311961
Customer ID: 3689-MOZGR, Churn Probability: 0.51555144919403
Customer ID: 4195-PNGZS, Churn Probability: 0.0034756264135855737
Customer ID: 5003-XZWWO, Churn Probability: 0.06073302197432875
Customer ID: 7622-FWGEW, Churn Probability: 0.10423940746575698
Customer ID: 6922-NCEDI, Churn Probability: 0.05716649854004716
Customer ID: 9891-NQDBD, Churn Probability: 0.138601092765581
Customer ID: 6131-IUNXN, Churn Probability: 0.10540097637741998
Customer ID: 8548-AWOFC, Churn Probability: 0.2968681490277247
Customer ID: 9798-DRYDS, Churn Probability: 0.41821993062915463
Customer ID: 8532-UEFWH, Churn Probability: 0.0065080983254528985
Customer ID: 6296-DDOOR, Churn Probability: 0.4593478192729992
Customer ID: 7951-VRDVK, Churn Probability: 0.20675255223352496
Customer ID: 4815-YOSUK, Churn Probability: 0.05471448833279424
Customer ID: 0380-NEAVX, Churn Probability: 0.6826455308071653
Customer ID: 4365-MSDYN, Churn Probability: 0.5159795377504546
Customer ID: 7036-TYDEC, Churn Probability: 0.18132025343738364
Customer ID: 5802-ADBRC, Churn Probability: 0.4684596952933029
Customer ID: 8076-FEZKJ, Churn Probability: 0.20595433178789652
Customer ID: 5197-YPYBZ, Churn Probability: 0.027121882192904862
Customer ID: 4312-GVYNH, Churn Probability: 0.03969122566384902
Customer ID: 8495-LJDFO, Churn Probability: 0.5003009820031626
